giftid,GiftDate,DonationAmount,gifttype,id
163,12/18/2020,103.4,EFT,8ad2333fd9deaeab5a0aa8911feeff84
164,12/18/2020,103.4,EFT,319dd095926b7a89055f72580bc284ec
164,12/18/2020,103.4,EFT,319dd095926b7a89055f72580bc284ec
165,12/18/2020,25.85,EFT,6a95968a658689e2d7b29204a615f780
170,12/19/2020,155.1,EFT,bc1f69364b3de95c032a881b6e96b286
186,12/21/2020,15.51,EFT,c0d53a195ff8736d74ea5f79d6bb8bcf
194,12/21/2020,51.7,EFT,8d2d24ab9b54cd1ba9b42f8afe520245
196,8/26/2020,103.4,EFT,439befc951678d1ac61102a9f24db83c
197,12/21/2020,103.4,EFT,758f34e9f4a895abe4042f80f039302d
2991,3/18/2021,103.4,Credit,cdce0893d6efcb4336623bbd17911ab9
2999,3/18/2021,50,Credit,76a18766a70dc40ec51ee66790533a7f
3001,3/18/2021,20.68,Credit,5fa13d4784412f1025c4b80c71167c36
3006,3/18/2021,103.4,Credit,c46952cea2918efeeecd5c03ff1e07dd
3008,3/18/2021,103.4,Credit,aeb062a3e1b9373407072aa1ccecff25
3014,3/18/2021,10.34,Credit,c6d978fa9692d9be22904673288416ca
3015,3/18/2021,10.34,Credit,cf41812062a9501f08a33d67853cfa6d
3016,3/18/2021,10.34,Credit,258ac4b7fbe499d77083b4e40ba65cb7
3019,3/18/2021,10.34,Credit,bf318856cca13d2962a22a20ffd9634c
3020,3/18/2021,31.02,Credit,6d565bf039891a75dbceceb677dfb350
3202,12/3/2020,103.4,Credit,456cd5f9374b7c20854eeeec5f36c7ac
3203,12/25/2020,51.7,Credit,0ff45ac563dc807b442aed1dd75a519b
3205,12/3/2020,103.4,Credit,d4eb0c4d3da58fe9181ea2f9d022cc9c
3210,11/23/2020,51.7,Credit,effa007b8cba5392695abc57573da68f
3216,12/3/2020,25.85,Credit,8d37b9b65fd7fc885edf47595c473f4f
3221,12/3/2020,20.68,Credit,9261c918b03cd4ee4e2ae7281cba6711
3222,12/3/2020,103.4,Credit,c6db99972e105101783184a3f355a26b
3224,12/25/2020,10.34,Credit,4f4e8d0d3f57582f10eb137b5bc9736b
3226,11/23/2020,103.4,Credit,8b7506650050ebab2c663a16fada937c
3231,12/3/2020,1034.01,Credit,4b1af6a5ce95ae397893d0ba005ceb19
3241,12/25/2020,258.5,Credit,f5740c1a149cd5e4c5e23867f02eeefb
3241,12/25/2020,258.5,Credit,f5740c1a149cd5e4c5e23867f02eeefb
6018,5/13/2020,5.17,EFT,41b81225841493f62ae741db07bcb519
6025,2/27/2021,103.4,EFT,fbefdb172a978eace8d7d7ae315ddb50
6028,5/13/2020,51.7,EFT,b0daeb5e44d3d94e6914b1eb15c68121
6029,5/1/2020,100,Other,92e19c1b15afd9c27a72c1414ae956f2
6036,5/5/2020,100,Other,3056597e1b97841e9f1d1fbc2567a193
6040,2/27/2021,103.4,EFT,d051d8eceb2a1d7a502f3d9444fe688f
6045,5/5/2020,25,Other,5ea535b65091a75989f5fc1fcb2e5781
6046,5/1/2020,100,Other,4d83304fada08274b89406d8896da7c3
6048,5/5/2020,10,Other,c5864e005202991a92a7d99b4e968dae
6055,5/5/2020,100,Other,f96358ac4cc198e0ff5769d666593bd2
6056,5/5/2020,50,Other,4f241881bee1d76e3ffa4882e72086e5
6192,5/5/2020,50,Other,f48a90a1cbb70741e108496db1136c09
6197,5/5/2020,200,Other,9203241b4f1ddfe6595403a9b48f884e
6197,5/5/2020,200,Other,21014dea9d0fa18abbef59f31659196b
6199,5/5/2020,100,Other,eeb79a981a0aa48ee55adb6f0e47ccd5
6203,5/2/2020,200,Other,89218634da67232d2c3ca35b03157879
6206,5/5/2020,25,Other,26cf4c3e2e61896f77e2b8eeec708f05
6209,5/2/2020,25,Other,7ac95fad30daf4384e424cf91f27cbd3
6215,5/5/2020,25,Other,1504bb4945cf928d34fe7d1a5875dffd
6223,5/5/2020,10,Other,4e71ff20b90000e1ea4b7c10235189bd
6226,5/2/2020,25,Other,12660bfb386ecbaa81750ef9e2ed18c6
6227,5/2/2020,60,Other,86c8710681ee712cb271428c226d2542
6230,5/5/2020,25,Other,b16c032424135d86c65a07310c275bb3
5976,5/5/2020,200,Other,f9fba21c7f4a6ce39cdc8f0d15af8639
5977,5/5/2020,50,Other,ba3607ffc24a1c386a47701d8fc88d12
5978,5/5/2020,50,Other,d6bef57d8200a0a8befa71165652a3fe
5981,5/5/2020,25,Other,a3223a86f2b6b901c843b1c5d2fa9422
5985,5/13/2020,103.4,EFT,38f83e93d28b8dfd4a107679b77b3cc0
5990,5/13/2020,51.7,EFT,6f43a7745d2f25400059e2edf6256573
5996,5/13/2020,51.7,EFT,09a6d37955c789531ecd0f387662c87b
6001,5/1/2020,100,Other,41a8f9e43fc01f5324117db1079e6001
6003,5/1/2020,200,Other,6570b16a0792bfea2ecda18d2606e2fb
6012,5/5/2020,250,Other,da46f25279999e98e73f5ecc4ea2d916
6012,5/5/2020,250,Other,da46f25279999e98e73f5ecc4ea2d916
6159,5/5/2020,1000,Other,b2b09dd55d9ef155108b041579e63cee
6162,2/27/2021,20.68,EFT,06f4d35a00ed52efb6dc9cb675a1e6ec
6165,5/5/2020,100,Other,dd2dc3bf6fdc6bc4e4b4810a67e2a313
6175,2/27/2021,10.34,EFT,d754290f2fbdbac2aa2892d5c99c0e56
6176,2/27/2021,25.85,EFT,dd07c0fdcaa52ce456af3ee530e4e7d0
6179,2/27/2021,103.4,EFT,f708524aa55472e8af90b9adb3501a34
6183,5/5/2020,25,Other,2a49bb0671bf65004fd0252b1f67f314
6185,5/5/2020,50,Other,6de918ca0a7420fe838fde4637d808ef
6186,5/5/2020,50,Other,13b18b55d5238620fe3bb64bd826bc20
6187,5/5/2020,25,Other,060fd625a44f7b7a8d9ef532203f1cce
6188,5/5/2020,25,Other,b30619b0c633bed9a02b33a9449be3fa
8968,1/26/2021,51.7,Credit,d95a1c6ce0f6a272aba325b29a4b110d
8973,1/26/2021,103.4,Credit,77f136a5a6edc6aacc41f6e1064d1a0b
8973,1/26/2021,103.4,Credit,77f136a5a6edc6aacc41f6e1064d1a0b
8978,1/26/2021,20.68,Credit,3032202af99d9c28b09ab24f6797d7f0
8981,8/20/2021,51.7,Credit,b5e4b84e9a55ecc60813985831bee565
8982,8/20/2021,25.85,Credit,914c51c7e39da959b53b78305397bca9
8985,8/21/2021,20.68,Credit,f008e4dff01a7473987c5eda354b7486
8990,1/26/2021,103.4,Credit,d4d08a510b4ef66f2efcb2b9365e4828
8991,1/27/2021,10.34,Credit,e7a20e7690fa97c48359cff34fc77052
8996,8/23/2021,310.2,Credit,7d13c3b6704133ee47c02aadb8756f55
9147,2/3/2021,100,Credit,964e6d328371df3b3dba62cd437d8d9b
9151,2/4/2021,13,Credit,d5ea94cb6e572d274bd2b95c30f22516
9158,9/1/2021,51.7,Credit,2507b861a46c0ce01ead99573033466b
9160,9/2/2021,20.68,Credit,b00ba612c0ad071f8c5ce6057f0437c6
9160,9/2/2021,20.68,Credit,b00ba612c0ad071f8c5ce6057f0437c6
9163,9/2/2021,25.85,Credit,53466a4bc9b4fa588e4b12d17e8b26c7
9163,9/2/2021,25.85,Credit,53466a4bc9b4fa588e4b12d17e8b26c7
9167,9/2/2021,32,Credit,43b77b0115c07f8bbf5cd944f88d3d2d
9170,2/5/2021,103.4,Credit,df1916bf17081db96a5dbb480071b31d
9171,9/2/2021,20.68,Credit,46ae69f942cb9d7b69489d61f8a74516
9172,9/3/2021,25,Credit,2408d08e82228c6400e15b0c906597ac
9172,9/3/2021,25,Credit,2408d08e82228c6400e15b0c906597ac
9175,2/5/2021,51.7,Credit,0a62ee935aa9ec6d6dbc8afe3d81e47a
9178,9/3/2021,103.4,Credit,0be694a643c0aa60fc8b3be4326b4c77
9183,2/5/2021,10.34,Credit,16254ba996a142a5dc7e03a0be7c3d00
9183,2/5/2021,10.34,Credit,698455654c281bacb4cee921f111e02e
9183,2/5/2021,10.34,Credit,6dfcd6e1576102ff7cf4c8d3ce128d2c
9191,2/5/2021,1034.01,Credit,fa7087d54182d191ebaf2250e20091be
12019,5/12/2020,206.8,Credit,531d594752fde788dbfd9dd652864662
12020,5/12/2020,258.5,Credit,e0a4c20e2be6a5c5bb96bd1ca563af96
12021,5/12/2020,1551.02,Credit,79cfe6471a53192364448b79b26f6db2
12021,5/12/2020,1551.02,Credit,79cfe6471a53192364448b79b26f6db2
12025,5/12/2020,103.4,Credit,8ee86502e74a17d52653d4bfdf94a1e2
12026,5/12/2020,258.5,Credit,8c833b5118214094b2ca30ada753806e
12026,5/12/2020,258.5,Credit,8c833b5118214094b2ca30ada753806e
12034,5/12/2020,25.85,Credit,d98bd9dc5664a0cb346ad3adc38a275b
12089,5/25/2020,103.4,Credit,123b02e0e838fd21c2f18f7aa9c8b95a
12091,5/25/2020,51.7,Credit,74fbcb58b3d76ec6a00af5fba5fb6832
12092,5/25/2020,103.4,Credit,5db6e7f3fe17052d423f7b62dff075db
12092,5/25/2020,103.4,Credit,123b02e0e838fd21c2f18f7aa9c8b95a
56,9/23/2021,26.06,Credit,95f1f442a75930cae079139deacebdea
61,10/31/2021,26.06,Credit,b5b3f86aa41d494c9319706131473c78
62,10/30/2021,26.06,Credit,b67bcc9cc59c6bdf906e95150b827cdc
72,10/24/2021,500,Credit,4f567af0b353794258c27ca027216f9a
72,10/24/2021,500,Credit,4f567af0b353794258c27ca027216f9a
75,10/22/2021,26.33,Credit,f6d3467781eb666a0d37a40addaa9a33
78,10/22/2021,26.33,Credit,f6d3467781eb666a0d37a40addaa9a33
80,10/20/2021,103.29,Credit,95f8dfb61469bb94acfad89ba8733fd6
2936,12/8/2020,103.4,Credit,2f40a2fbbb47dc53f6530d7f539283bd
2938,12/8/2020,51.7,Credit,436d4fe4ea8d52559b707e1542f0f76c
2939,12/8/2020,775.51,Credit,6cae7b31e20c6bdaec25434a0e896205
2945,12/9/2020,100,Credit,7e8ade836179859e99efafef8a8bb696
2969,12/10/2020,103.4,Credit,169cc52e68b662eaa37ad79b0553037a
2971,12/10/2020,500,Credit,aff4494d8a33a01fcee41ad967fed83c
2972,12/10/2020,500,Credit,05b2a488c0494232d4bfef79ef3b7b14
2974,12/10/2020,103.4,Credit,5de2dabef9bc191a02fd340602b169a1
2980,12/10/2020,50,Credit,b7d7cc93f4aad08d18598f8d72900ab1
2981,12/10/2020,50,Credit,b7d7cc93f4aad08d18598f8d72900ab1
3115,12/25/2020,200,Credit,e3939b751f6a72032ef98a6cfbbaf155
3119,12/25/2020,10.34,Credit,9f46444008a5193403e22c740de34fc9
3119,12/25/2020,10.34,Credit,9f46444008a5193403e22c740de34fc9
3120,11/23/2020,51.7,Credit,bed1283937c81d9a8ded1d7f8415b784
3134,12/25/2020,16,Credit,4dfd6435b1884523e0ae739a40890dd1
3134,12/25/2020,16,Credit,4dfd6435b1884523e0ae739a40890dd1
3135,12/25/2020,20.68,Credit,c89b573d37c9583bd7e84b477f911e6d
3143,12/1/2020,25,Credit,a831dae153662f38e07f59a12ec9820b
3144,12/1/2020,42,Credit,6054a61b95a70fe7dc783b88614a8ea3
3147,12/25/2020,51.7,Credit,df64226ca934b75e4709d2ea787135e4
3147,12/25/2020,51.7,Credit,df64226ca934b75e4709d2ea787135e4
3152,12/25/2020,16,Credit,f91a4bbbf7f322fee9d1cc505738de8d
3152,12/25/2020,16,Credit,f91a4bbbf7f322fee9d1cc505738de8d
3153,12/25/2020,25.85,Credit,6cbf4dbd915ce1d9161fcd5a0baebb7b
3153,12/25/2020,25.85,Credit,6cbf4dbd915ce1d9161fcd5a0baebb7b
3244,12/25/2020,103.4,Credit,cc9bda0b9c76afce7bab4f867c1d4f86
3245,12/25/2020,103.4,Credit,4a60da008f8f4572824f99104b95b286
3251,12/25/2020,51.7,Credit,9f03d553f7e94836b26113e768d73828
3256,11/23/2020,103.4,Credit,104351c6405180b83d001ee0bf8b04ad
3260,12/3/2020,103.4,Credit,d8e5c3b2e21c44cb62f28cf07ded7d78
3260,12/3/2020,103.4,Credit,d8e5c3b2e21c44cb62f28cf07ded7d78
3261,12/3/2020,103.4,Credit,4b084aa104dbb3241508f8eaf7d9566a
3262,12/3/2020,51.7,Credit,24607c3752ff2a03012791e3df90f70f
3263,11/23/2020,103.4,Credit,bbea7bfe5b60ddb80464d1735099bb04
3267,12/3/2020,258.5,Credit,5d88c962c660c44cf3785f2788c96e44
3270,12/25/2020,103.4,Credit,95087b55cbe5b6cc75bc15ddec2f2c64
3271,12/3/2020,100,Credit,9918d6ede707925778ad1b3c9cda7d90
3273,11/23/2020,103.4,Credit,318c818aca896ba8c5a408615689187a
3274,11/23/2020,50,Credit,ae39414221695fe515d754ef99290a51
3275,11/23/2020,25.85,Credit,076e81bfc2e26fd79be2de7f99669e7f
3279,11/23/2020,25.85,Credit,450f1b983a2a14f2f1975fe1e79427d0
3280,11/23/2020,103.4,Credit,886c01e76ba8270f29485e6cd939002d
6057,5/5/2020,25,Other,2e34882a13dc2a25289ada4672207c98
6058,5/1/2020,100,Other,8239f36fcc286358d0a6c8d516f91f80
6063,5/5/2020,25,Other,9957d30ab88735bc08299760851dd59a
6074,5/1/2020,215,Other,b4de06addede138dd6aeb20c27929761
12039,5/21/2020,186.12,Credit,9e29558b3751c0b5a8744e669aa24449
12042,5/21/2020,103.4,Credit,e20dbc68b7c1efc06dfec812d8d17c9d
12046,5/21/2020,103.4,Credit,8badf4db0bc63321c67701b80b820f7c
12052,5/22/2020,103.4,Credit,fe571edd325c54d48dc83b20194fec15
12058,5/22/2020,103.4,Credit,94883fd1bdbcf2c1b2dd77cdca23cce6
12148,5/28/2020,51.7,Credit,f97ebaa8f61e6bd4ad3c58763e8a7b87
12152,5/29/2020,25.85,Credit,58c31d5bd770a2a7159e47d0439ffe8b
12156,5/29/2020,25.85,Credit,07a3986c2a38a2c6b3db3e5f5c8115c4
12164,5/29/2020,103.4,Credit,7dea06ff37d457dcb279c56649ccb144
85,10/14/2021,100,Credit,b10d8642e08f4c2b839dc060582e8b70
86,10/14/2021,51.8,Credit,8a19036198ad0d8a4d0267de2794d9a0
91,10/9/2021,26.06,Credit,390f7aefd3691e77f5ee34d7c5ee9db3
95,10/8/2021,206.27,Credit,2dabf33301cbb2dc94cf1a4c39d50c86
100,10/7/2021,51.8,Credit,e663d8a34019a8fef376583d2d2ebb48
101,10/7/2021,25,Credit,acc9954c8312ff86d73906769b578155
101,10/7/2021,25,Credit,acc9954c8312ff86d73906769b578155
106,10/7/2021,100,Credit,9783645eb1fb856b98e6439128fd0436
107,10/6/2021,26.06,Credit,2fca8b21f8f44d7f9b6198f101076496
247,12/23/2020,250,EFT,7529489c25e99c7f1ed2a00fcdf78685
247,12/23/2020,250,EFT,58024f8a7044551519f0a82b6189e765
249,9/10/2020,100,EFT,5a1fd3b5de438d2bc3aa56d1e0f3360b
251,9/11/2020,20,EFT,cf7febe6994e3b7d22d8bfdd934109ca
254,12/23/2020,206.8,EFT,66e01dbd1acc5aa08c085dcb6d27a2fd
257,9/14/2020,5,Cash,33b0df18dbd68980c17f23e503df5e82
261,12/23/2020,51.7,EFT,74131bfa43f3bdd34187e62458e36f8f
2905,12/7/2020,150,Credit,d1cf460412341a925fa67af24081df27
2910,12/7/2020,517,Credit,c9f33f3927c15442a98ce9b1ad2e7859
2912,12/7/2020,20.68,Credit,861c6c7e8778707430236e6927bec947
2913,12/7/2020,51.7,Credit,cf3c28116d8cbce311ec5482cd392112
2918,12/8/2020,200,Credit,dd17c10e350c56534544157ea40bd0b9
2920,12/8/2020,50,Credit,e63b63666bbdc32f03dbcfc19e245514
2923,12/8/2020,103.4,Credit,bdbb6e7d78e3b274e5d571962ee016b0
2929,12/8/2020,103.4,Credit,ba1d4dfe05ff526f61be304472f7c76b
2932,12/8/2020,100,Credit,5ab0455814fac08eb3ddc5a9147be5bf
2933,12/8/2020,200,Credit,0daef43d0081c465580f20ee0a873bbe
3071,11/23/2020,103.4,Credit,a14ebf35b86ea933155ef40c4739b328
3076,11/23/2020,25.85,Credit,693a8f83055b51b4cc07cb97df297673
3077,11/23/2020,103.4,Credit,5710209dac7f12155de87f8ab8ada142
3081,12/24/2020,300,Credit,8d86b4bea888bf47a5d5664589e25617
3085,12/24/2020,517,Credit,72e10c08be0972b593294279cf6e75f3
3093,11/23/2020,51.7,Credit,c4ae846ef68710e75770a1ff4331bf48
3096,11/23/2020,103.4,Credit,53f90258edfd1b5e5ea2d5f8dd096267
5929,5/13/2020,51.7,EFT,1966ec34d18c5cb081c4e0783fa47a7c
5932,4/28/2020,100,Other,73e0c0fb6a6cf5883b83631971510e56
5935,2/27/2021,25.85,EFT,5eb1a24578ba8b5f572097b15504e955
5937,5/5/2020,50,Other,60913d605e3139508049103b78d14ffd
5944,5/5/2020,50,Other,c862716112960b5b3e2f07e1138ad41c
5952,2/27/2021,51.7,EFT,ef1ec7625c98f8ce17b48962d7902e70
5953,5/13/2020,51.7,EFT,e38ef1f7fd147d18edb077fbeb79726a
5954,5/5/2020,100,Other,e06005e54d9a57d1dabc3501a26a570e
5955,5/5/2020,50,Other,ea3a113ee64ec9904580ba89f94a8517
5958,2/27/2021,103.4,EFT,0f05af780a7f778fae98eb8ed56ebfbd
5961,2/27/2021,206.8,EFT,f6eabf1cfc6409b6abf9595dbede29e7
6101,5/5/2020,50,Other,a274f44f2cc5744ff887a71a66d37a0b
6103,5/13/2020,206.8,EFT,72b5a3c65bdde8c2a7896f808f345a26
6104,2/27/2021,10,EFT,59a2df3d52533b920e15d5ff8088e2c4
6107,5/2/2020,25,Other,7ed8641ea3e987d357e863056c79f4ff
6109,5/2/2020,25,Other,f9effe65854bf1546a156c7df0e07139
6120,2/27/2021,15.51,EFT,c8fb8643b2ec38aea24422eda720a81c
6121,5/13/2020,20.68,EFT,f4b9a7e3c8343e628aca25c17ef96080
6122,2/27/2021,103.4,EFT,cbbd5f9ccc93bf24f7517f43b70cec4b
6123,2/27/2021,20.68,EFT,f6762c7e3a19f0f5e48a782b069d9352
6132,5/5/2020,500,Other,cd72f76ea0ea92a81414ebd5063da58a
6132,5/5/2020,500,Other,cd72f76ea0ea92a81414ebd5063da58a
6136,5/5/2020,25,Other,ecec2b11f810da013e18594f7a51e29c
6293,5/14/2020,25.85,EFT,ab0a57a40bdbb0599f3834a7d5eca0dc
6295,5/2/2020,25,Other,70aee59d3465a89b1fe66f3386b36425
6298,5/5/2020,50,Other,bfc7c3f90601cb6458d4f91a5b884aa0
8930,1/25/2021,10.34,Credit,d2bb6a965aee9f23965ff43373e94ba2
8936,1/25/2021,51.7,Credit,28e259de376673e46ae4be00b3a42f61
8940,1/25/2021,100,Credit,3d8077d24bdf0dfa95bc19299326e1b3
8941,1/25/2021,103.4,Credit,7218f7c826cbcad14536bbe9f7bf4158
8942,8/19/2021,50,Credit,ca9a3a671dafb4ef0a417dba43d62c3d
8942,8/19/2021,50,Credit,8abce761024542de8c30f58bc89fcd3e
8943,8/19/2021,103.4,Credit,2bb0cd21331c6ff2bd853dc192d482c0
8944,8/19/2021,25.85,Credit,13f5c8b65803e3706cf95021316c17e5
8946,8/19/2021,51.7,Credit,e38ef1f7fd147d18edb077fbeb79726a
8947,8/19/2021,517,Credit,5f3a22d3717303ee803acd9b836b9ad7
8947,8/19/2021,517,Credit,5f3a22d3717303ee803acd9b836b9ad7
8948,1/26/2021,10.34,Credit,edc4c7bf4d91d8452989d2ff695a0355
8951,1/26/2021,32,Credit,b90e0812fbe2de2df0b4a50cb7821a02
8951,1/26/2021,32,Credit,b90e0812fbe2de2df0b4a50cb7821a02
9099,1/31/2021,50,Credit,cc6e30cd1c1116cb72fb1ed947f0c497
9099,1/31/2021,50,Credit,cc6e30cd1c1116cb72fb1ed947f0c497
9102,1/31/2021,51.7,Credit,cd56a7b40588dd6443e14ad659cd63c5
9103,1/31/2021,51.7,Credit,dcba9dc415ace9e8cfb6ec49611f52b4
9104,1/31/2021,10.34,Credit,1f493813c25b962d35333b6d29be1891
9106,8/28/2021,50,Credit,2a790cbe4bee38286166ca5b90c20807
9109,8/29/2021,50,Credit,cc6e30cd1c1116cb72fb1ed947f0c497
9109,8/29/2021,50,Credit,cc6e30cd1c1116cb72fb1ed947f0c497
9114,2/1/2021,51.7,Credit,2507b861a46c0ce01ead99573033466b
9116,2/1/2021,20.68,Credit,46ae69f942cb9d7b69489d61f8a74516
9117,2/2/2021,20.68,Credit,b00ba612c0ad071f8c5ce6057f0437c6
9117,2/2/2021,20.68,Credit,b00ba612c0ad071f8c5ce6057f0437c6
9118,2/2/2021,25.85,Credit,53466a4bc9b4fa588e4b12d17e8b26c7
9118,2/2/2021,25.85,Credit,53466a4bc9b4fa588e4b12d17e8b26c7
9121,2/2/2021,32,Credit,43b77b0115c07f8bbf5cd944f88d3d2d
9124,8/29/2021,7,Credit,98d7a73de9f90d0bf5a58346fa49c836
9126,2/2/2021,200,Credit,0dfdbbb7d29c224face6c9fad2696cfc
9130,2/2/2021,51.7,Credit,ca9a3a671dafb4ef0a417dba43d62c3d
9130,2/2/2021,51.7,Credit,8abce761024542de8c30f58bc89fcd3e
9133,2/3/2021,25,Credit,2408d08e82228c6400e15b0c906597ac
9133,2/3/2021,25,Credit,2408d08e82228c6400e15b0c906597ac
9134,8/30/2021,103.4,Credit,a4a942b9ae08b44e66697f1e93f0d845
9134,8/30/2021,103.4,Credit,e7d9ed6d268f4fc8b7bfe9de61e15a93
9135,8/30/2021,15.51,Credit,59f349a65ed54b2cf69e8b8ca05a247a
9136,8/30/2021,20.68,Credit,89516b2386d9694fe00bf68ce57119c4
9141,2/3/2021,103.4,Credit,355bc142651e7ff59afe972292d322bf
9141,2/3/2021,103.4,Credit,355bc142651e7ff59afe972292d322bf
9143,2/3/2021,103.4,Credit,0be694a643c0aa60fc8b3be4326b4c77
9287,2/11/2021,10.34,Credit,e00356a741ffff865817135046baca37
9290,9/15/2021,25,Credit,a5f317e20f943fa13dbff2cddfc7daf3
9290,9/15/2021,25,Credit,a5f317e20f943fa13dbff2cddfc7daf3
9291,9/15/2021,51.7,Credit,53466a4bc9b4fa588e4b12d17e8b26c7
9291,9/15/2021,51.7,Credit,53466a4bc9b4fa588e4b12d17e8b26c7
9295,9/15/2021,100,Credit,1b5bb3e4d7071026e9f9d98cf6a16cc3
6075,5/2/2020,75,Other,e357f7dee91e33d1a32461c9b3ed43ac
6081,5/2/2020,250,Other,d3b792508ed637f9d6562565f63bd048
6081,5/2/2020,250,Other,d3b792508ed637f9d6562565f63bd048
6085,5/2/2020,50,Other,d518fdcf96b934054bb29d4310d1e3bb
6088,5/2/2020,25,Other,2553d6abfb3d71d6fdc3eaa7c13ebf9a
6092,5/2/2020,100,Other,a1688d232d51bc221888cc0ff98da568
6096,5/2/2020,100,Other,75641c9ceef260c818ea445f44a9bde3
6099,5/5/2020,100,Other,1afd6c6342ef1854cd46177bc16b694c
6100,5/5/2020,100,Other,cc21fd184b4002d204f2dcea6d2c10d9
6237,5/5/2020,100,Other,b9224f3a6e2e10894a3b9fd3f5718283
6241,2/28/2021,103.4,EFT,a86b3046bae08791726eb2c06d92ac50
6244,2/28/2021,51.7,EFT,ff1461ac8122bb99c7b8eaf7d347de9a
6248,5/2/2020,100,Other,8859efd8e84d0fec47b359e2e7447b47
6250,5/2/2020,100,Other,a7adc884426143013430c4b6291a3338
6253,5/13/2020,25.85,EFT,fa1ddc1cfaedbcbd28c2d50d2db06782
6257,2/28/2021,10.34,EFT,f36023aae7000da1464a00ab0ed617ed
6260,2/28/2021,10.34,EFT,bfa26b96deda49dcf4d0673387ab2b87
6266,5/5/2020,100,Other,e5b009c4c285f5d50e3a62a4e9978ce6
6275,5/5/2020,100,Other,173f9f8896eb1aec245958c36649e8fb
6278,5/2/2020,50,Other,038ea859b20de79517184bb496ba1375
9055,8/26/2021,25.85,Credit,6cbf4dbd915ce1d9161fcd5a0baebb7b
9055,8/26/2021,25.85,Credit,6cbf4dbd915ce1d9161fcd5a0baebb7b
9056,1/29/2021,100,Credit,713291b9dc3303a3ababa5ed696c4ae3
9058,8/26/2021,51.7,Credit,df64226ca934b75e4709d2ea787135e4
9058,8/26/2021,51.7,Credit,df64226ca934b75e4709d2ea787135e4
9060,8/26/2021,10.34,Credit,9f46444008a5193403e22c740de34fc9
9060,8/26/2021,10.34,Credit,9f46444008a5193403e22c740de34fc9
9063,1/29/2021,51.7,Credit,354ea2a554281e0cd02df98b0dec7e00
9066,1/29/2021,103.4,Credit,b4c7d0af9b446d1ce526d1f85803827a
9076,8/27/2021,51.7,Credit,9a802b6acd1ea8dece9e664875b51d69
9078,1/30/2021,51.7,Credit,fd483384e0fc0911bef551577f015d21
9080,8/27/2021,50,Credit,5abd32fefe8cb81f41905ce9b34f87de
9081,8/27/2021,25.85,Credit,96e376891d45af923f65bb0331a59d2e
9084,1/30/2021,103.4,Credit,8239f36fcc286358d0a6c8d516f91f80
9091,8/28/2021,51.7,Credit,fd483384e0fc0911bef551577f015d21
9092,8/28/2021,15.51,Credit,43f6bcae390ed3bf9cb9a2d96603672c
9094,8/28/2021,47.17,Credit,134f5dca7accd9c022714ad384566b31
9095,1/30/2021,51.7,Credit,78274768efe5bcad1031885e663b4afe
9097,8/28/2021,36.19,Credit,0fe18879f60cf14a1fe8d53233364625
9246,2/8/2021,103.4,Credit,052f0742f50f7f2f573680d87fbbf9ab
9253,9/12/2021,103.4,Credit,5b9af6131675e3de5156fa1a274745e0
9253,9/12/2021,103.4,Credit,5b9af6131675e3de5156fa1a274745e0
9253,9/12/2021,103.4,Credit,5b9af6131675e3de5156fa1a274745e0
9260,2/9/2021,200,Credit,7e8ade836179859e99efafef8a8bb696
9261,2/9/2021,103.4,Credit,5875e61122592a2e7cb3ad65fa33e362
9270,9/13/2021,32,Credit,2ebe58968771b1650843125c6928d25d
9270,9/13/2021,32,Credit,2ebe58968771b1650843125c6928d25d
9283,9/14/2021,25.85,Credit,e1e450377c66105d9e53fd77013bb849
9283,9/14/2021,25.85,Credit,e1e450377c66105d9e53fd77013bb849
12117,5/28/2020,103.4,Credit,83af29d1bbb5b7d58ca6e454a2a6ceb2
12119,5/28/2020,50,Credit,667e27b9f918eacc83459c2ab0add56c
12120,5/28/2020,206.8,Credit,cf00b66354b69b4ff84925fae7e7a791
12121,5/28/2020,103.4,Credit,799b9eae216c2943e672529c44f00721
12128,5/28/2020,103.4,Credit,5c8c7ef367563a83de3ea51abb595fb6
12132,5/28/2020,50,Credit,baa8aaeea3a40dbcd46104d76b7ce76d
12134,5/28/2020,51.7,Credit,b74691404b6f7ec76679ab05b8796083
12135,5/28/2020,103.4,Credit,5f513862d1a71c2aab7758b9314b2e99
12139,5/28/2020,206.8,Credit,b71e4526c07c0031eec66a0b1b904166
12280,6/10/2020,103.4,Credit,b4c7d0af9b446d1ce526d1f85803827a
12288,6/10/2020,103.4,Credit,8252b19338c4c7ef685eae3e07cf25e0
12292,6/10/2020,20.68,Credit,949d309485a0c80059dc55de93b2686c
12297,6/10/2020,310.2,Credit,b508356c8c61d2c1270354bb0fbac6b7
12297,6/10/2020,310.2,Credit,b508356c8c61d2c1270354bb0fbac6b7
12300,6/10/2020,25,Credit,34d2e57ac5857fe6509eb099951d4b76
12302,6/10/2020,103.4,Credit,1f559b1d12f736c2e4bd4589ddb68659
12303,8/7/2020,250,Credit,eba21af89d15e74efbccafcd2f19476f
12308,8/8/2020,103.4,Credit,261b342b1e9dc18380520e4ac949785f
12312,8/8/2020,100,Credit,a28bc336b47c5fce128e984e27cc68cd
28,7/31/2021,350,Credit,3d6a169698d3addebc6a496963b0b7fc
28,7/31/2021,350,Credit,3d6a169698d3addebc6a496963b0b7fc
35,9/3/2021,26.06,Credit,b048453c4fe3883d2e0ff1c56a503fc3
