id,status,Sends,Opens,Clicks,lifetodategiving,yeartodategiving,lastgiftamount,lastgiftdate,ContactType,MonetaryTier,DonorStatus,IndividualDonorType,Tier3Classification
ca0a59401c8377f210499426e8a5e26f,unsubscribed,12,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
1095b7a0158fa4ecb8b2d4af978c1395,subscribed,30,32,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
8f23e6469ee53aebc6e0e7a04a9b64d1,subscribed,29,42,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
ef7193285a6b33d86955f800abda5423,subscribed,28,43,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
23326079f4abd8694a5e06d2fdbaa364,subscribed,29,21,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
66ce9a86cf51cab5358cd714d551668e,subscribed,28,49,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
b3445c823a1d380c2c7c5bb2cd644f3d,subscribed,28,10,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
fbfc5ebb7e89bde5a5c63c6ec58c8092,subscribed,30,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
9358b4627425a6506f211f377e38eb7e,subscribed,29,12,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
0b4fa816104a9a272288ffb69937bd77,subscribed,30,7,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
4a1580cfaf4d3917adc6fe3498aedaf1,subscribed,29,7,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
32263f902463c888d5862bff5649de91,subscribed,29,11,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e49e67b41c31a8cc9628698d4dcac867,subscribed,28,80,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
9b7d3997f7ba7c45d3a0d6cbf8f99127,subscribed,27,5,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
10bc2d35ac8426d9257051decaa49ada,subscribed,28,22,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
cdeeda5530c5aed6e275c73d504d9cd2,subscribed,29,13,3,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
470b106ddb1e86d882328727713138fd,subscribed,27,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
ee0f8126e081a91666010b9afcd1a447,subscribed,30,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
71094a11a2f903d8ff37336cabe15347,subscribed,29,11,6,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
2d52adb887c2f3587e4ce483face541b,unsubscribed,9,9,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
0a5d2d0d93dc6c92c0de20eeebc5160f,subscribed,29,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
3c79b7a8077162a5a7709af9dbfaa6fc,subscribed,28,29,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
1db320cd3e0aecb6aa21ede94c002cf8,unsubscribed,20,35,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e3d6d0a4907778219a5108b34e1d95c5,subscribed,27,13,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
62288e3bed3f4bba606fb108e3425e1b,subscribed,28,27,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
bc0d630c43f915f67586cfcc1412d96e,subscribed,27,48,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
b1368d4730f2f2afe063a90852702a5a,subscribed,27,19,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
2272ad5eafbba9e39738e902ff592a0e,unsubscribed,4,10,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
263f5959759eec420d6889d2dcc7eca0,unsubscribed,1,4,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e84819cbc8bcc353c5a10bfadf11ecf3,subscribed,27,3,3,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
5dc64a64c24c9bf993e2bd2e65c56e32,subscribed,27,14,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
0299144bf30d594949c699cd6871c172,unsubscribed,1,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
7f33b860e571ccdf0e803e24b5efaca4,subscribed,28,64,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
51cbc463a1679aff8d94e3ed05c30926,subscribed,29,6,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
00f078db8dcb4d1391db7bb31b7ba3cc,subscribed,29,2,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
58eb5e56d09671b47121ea1a886e068b,subscribed,29,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
dc7389de7b6ed248a83bcfe4a902a95c,subscribed,29,21,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
7037502a3c73df1a3fc85823b33207d4,subscribed,29,21,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d5c1298fb98abdec2df70902bfa1165b,subscribed,29,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
0a163e22a2710aea29015a8f3c635c10,unsubscribed,21,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
139733f445141dc71ed42e6ea9bcda63,subscribed,28,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
5854c4034e40549b42b4e1a21380f1b1,subscribed,29,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
3204ebec76e48072391f8580968ecbfa,unsubscribed,26,7,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
f9c75f1617ee756901bc039e09dcd76e,subscribed,28,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c65106514dd01fa9ae8402e355a6da89,subscribed,28,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
5afb0ed3005bc69b931ba91305a15736,unsubscribed,15,5,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e705d94d439506fb6255b153c0ae1070,subscribed,28,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
f85edc93094e354ac8b15efe4a010af6,unsubscribed,13,17,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d021245d272b3d4cf60a55cd77c44b33,subscribed,30,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
26a0f0c64ab569a8f3f8e4fa231bbe23,subscribed,26,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d682a67187a854c3f364f78856a17771,subscribed,29,10,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
b497f22fda7449827b0c3e3908e3cc0d,subscribed,30,11,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
611f8913f1b233ffe50cfe658f31ab35,subscribed,28,6,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
684d27aee4c621c02acc6eeeb3d08b30,subscribed,27,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
834fb237006cd05bd1f6927634490af2,subscribed,28,2,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c5a9ff9c50f7accf3cfbb368139e96ec,subscribed,27,44,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
350d2c74b44ea67fc4dbcab305bd21c7,unsubscribed,10,1,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
2a86fe07021cd34e0294e231505b8f95,subscribed,29,34,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
a8da84b34f2312e7f7ccbb8c36e62eab,subscribed,29,24,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
b8a47d9b82515593ed6cdbd7bcfe0dfb,subscribed,27,2,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
80f726986ff972c6dbb9803cd264deea,unsubscribed,69,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
8d79a93df7b887a1be1a86418fa5413d,subscribed,103,30,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
b31daccdb2bf955be7c7e4f4b8a04f0b,subscribed,104,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
074f676a9b753e55d48ea9479f413031,subscribed,103,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
a0fbf84ed31fd640529b71813543b065,subscribed,102,1,5,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
92b0e804c1cd0dc258d59f3814130bc0,subscribed,102,6,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
880735be23b495f1be71bc469da0a09a,unsubscribed,63,31,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
ff514e0b629432c04ae5e1069912c428,subscribed,104,53,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e6dc190728a769e08074bfd7385f6143,subscribed,102,231,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
8e7951d8ace34c7a1fbca50714b07a02,unsubscribed,76,27,3,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
96d0302fb2eeacfd54dbd6b061087e63,subscribed,103,4,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
76b94578cd113147454a5fdb5677ca3e,subscribed,103,5,7,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c05d51c3c0dc39463e95020e71e42694,unsubscribed,29,27,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
83d7ee09370fe2bf886b0d921fb535db,subscribed,26,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
5da77d0b3fcfb19cd722382cebfa0b48,subscribed,29,43,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e1ac00de7ac61ab9620100c3c667b9a7,subscribed,28,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
316baf33aa32fbb35a451a1e696f427a,subscribed,29,6,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
8733e3190ecd3facf5634d5c859b32ec,unsubscribed,3,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
dace3dc60d4fff1ccaf7204d19215270,subscribed,29,12,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
5fa7a3e35bb5ee090388cb54ae10a59c,subscribed,29,28,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
bc6e9f2d64d7c7b36540a3ebd56aa81f,subscribed,30,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
309b888bccd33b7f1cf307cd96f9d9fe,subscribed,28,8,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
35c31ad0dc9f0e9e69707cecc92deb26,subscribed,28,29,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
94aef038e0055617d7d52048d4dccae0,subscribed,30,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
66aabc7951d0821942ff9711d388b3e5,subscribed,30,5,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
4a3e3b637a877df047ae34b6dbf3656c,subscribed,28,25,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
eff89d62130ec124f3671723eb34ae3c,subscribed,30,6,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
f787351955bb13fc969c2f0f15dd7e18,unsubscribed,11,9,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
8f201fd822f58d54418d9d722c31ba73,subscribed,29,12,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
191987a9f80225ffb6e70527dbbdc288,unsubscribed,3,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
3d033d17fd349c2956f628a729efa2fb,subscribed,27,16,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d6901403fb91972046e6cd0c14afcd98,subscribed,28,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
de56e26f629b4741418113c663f09617,subscribed,28,4,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
b38789674386a88878da2331952cc3cd,unsubscribed,25,11,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
f9a334d2c979376dfc6c4720755902e8,subscribed,28,2,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d622ad60e20d35b561e4a73c9affa7a0,subscribed,29,12,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
8323b0c8edb751869da95e0b763ed5f4,subscribed,29,7,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
4762181d87d24de993fd93cbb12875c2,subscribed,30,8,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
cc0e3195f2f9e54e5d983ed71bfba48e,subscribed,28,22,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
dbdf3bb52a83a423983b5815dcfb0afc,unsubscribed,24,36,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e2013fe95997b35560ebc8f71022ccd6,subscribed,28,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
57d60b01e24e60272e28cb8cdddb9da6,subscribed,29,108,12,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
9b95ead6a39ec2f358a5817739f5b0b6,subscribed,29,21,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
15b4d66047973c1a7ab81e1153c2ca33,subscribed,28,27,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
53084964ed2cf96af7f315a162492868,subscribed,27,4,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
a6524f0dea1a0e55e86b6dce2ca7c909,unsubscribed,3,6,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e5d67cf6f332b139cdb296719d2727e8,subscribed,28,16,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
fd777ec5b3e176b29f461ffe05e57409,subscribed,28,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
3889a5be928291a50dcfc0e6ba31b195,subscribed,28,43,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
97d5945815e2960a586cda1692dfc0e7,subscribed,29,25,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
dd81d06d7eea172f12a54eda9f32a46f,subscribed,28,33,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
ad47b8b464a064e15f56a68a0d2682a0,subscribed,29,20,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d08a9fea2484058104991f408a0e0685,subscribed,28,35,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
cb28f8e553ac594a3708753e664abe2c,subscribed,27,33,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
57ce2368f0bcf581a324186eeee82841,subscribed,29,10,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
67965780e533359da848c73480f8372f,subscribed,30,35,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e9380116d50e7e968746585eef16757e,unsubscribed,9,18,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
9f300b16b3e5068dd3627536887cefdc,subscribed,27,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
cf4179351cf73c28f63db89d89991a40,subscribed,28,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
17101516399a97117f9535b972151b8c,subscribed,28,5,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
6d1d5434c6ccb76491eea3ef37070ccc,subscribed,28,35,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d214539dacd1285afe87b555956a77df,subscribed,29,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
fa8c692ae996bc5a6d43705b6b5aaba0,subscribed,29,35,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
ca952d09ff53c6fe35c1c425397f8b3e,subscribed,29,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
9427a45ca63471f89e1f0f109793f3f3,subscribed,27,61,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d2811625db3f4251fd96555784bc41c4,subscribed,28,5,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
b9e5c034ee200d79de1da0ae5e42ab30,subscribed,28,2,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
ecd81cae45ea448bae04170aa5cdfa88,subscribed,103,72,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
20b9964b3a2bddb3a608eb5484efc0af,unsubscribed,58,8,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
6b0269cf1f6dc4f9b76ab05762820576,subscribed,104,31,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e13b2195ed82d59e3b2311af9b7eb672,subscribed,103,16,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
46f9cff22630bf9ad3174d497d29d3a7,subscribed,105,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
f802052b58271c3153ebf4c9e657f9cc,subscribed,104,37,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
eaa498251ad815c2f98b967beaf8a0bd,subscribed,103,70,4,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
438279f3e61a5785d6566936112c2f43,subscribed,103,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
cadaa29901e3d1d843a19a1702ff0fff,subscribed,101,4,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c8ac334b7f9c092a9699990dc545745b,subscribed,104,69,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
56c13d0ad1af7ed46b800a37973b0dbe,subscribed,103,87,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c059e3be1212b025bf0844f650ae8843,subscribed,104,13,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
1db437f34776552fcbce965d47d5501a,subscribed,102,119,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
bcb0c0a80b90dfd7d2222a8d6d998a3e,cleaned,1,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
2bac4c2b0f53d72ad0b8daabfef3966a,subscribed,28,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
47d71987fdce2f763d88c1cbe8ca5af5,subscribed,29,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
04d8bf8edb77888415f65394dcc9415d,subscribed,28,4,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
94b9d89449127ac1af1f31f913cce09d,subscribed,28,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
700261070450d12792b5e84988c533e0,subscribed,29,5,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c0eb1e9e9b1c6745b7e2eb646ba9c1da,subscribed,28,31,23,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
7389051185599085107a269a98e5fce1,unsubscribed,7,6,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
12f4feafb17641d8dd2e8d751917a7f0,subscribed,29,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
fe6abff2cc8ac3eb0043c2163bcc1511,unsubscribed,1,2,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
923e3b5be1ab33154884a4983b7e23e5,subscribed,27,1,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e7310dcf6a97ef84f0f458aec8f9a3ab,subscribed,29,5,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
0dcb283cf7427ffe067ad1ad0e093618,subscribed,28,3,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
18b1764207f82d8ea2828b346e304b5f,subscribed,27,10,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
74fbd728ff9eb6205442348b591bc02b,unsubscribed,28,7,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
a31cf2199a74e207c2b4bbf06f7d7678,unsubscribed,2,2,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
dc20850872ef66b36926ba48ee91465b,subscribed,27,20,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c519d8c7813a403a13b4e8ee8e1b1e06,subscribed,28,10,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
9c8eb579a00664e3c7182ee93d6983bd,subscribed,27,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
5cc10d7b85aa965a79f445b6b7355c99,subscribed,27,20,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
dae247a4e9a6520b962167731cf3be63,unsubscribed,17,33,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
be8e4a9e3eeb576d4f80b7032135130b,subscribed,25,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
534698728f1c0911ef98eccd9fdeddd2,subscribed,28,79,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
96495958dded78bc916428b2aae4f3cf,subscribed,28,21,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
b55c7331115a777c315b67e2b74a4fed,subscribed,28,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
38ad7c959697645d1436f3bf1a7887b0,subscribed,30,28,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
6abc37bd229108f25420f0f582927b30,subscribed,29,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
d031ea5325cf14656fe5714cb01bfe80,subscribed,29,38,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
da624cf0d08f92c8e39b1c67cf9571b4,subscribed,29,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
68c5c0b8d441529380ba5dffb20638f2,unsubscribed,14,14,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
4bc384b2c298fbe5411f19cdebcf2dff,subscribed,30,29,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
eb85de651f691c12a9d6a2ae771a43b3,subscribed,29,43,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e7127a59e4fac1373110f66b572aab71,subscribed,29,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
aab150d741ed4ae793ae5d992ab60f10,subscribed,28,9,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c052a1751d5c2b944618a3b81c50bba6,subscribed,30,10,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
982293f4ccff2e7e6f31f8facf562ca5,subscribed,28,27,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
eba515f4b16afea1b720da39f8d87d3f,unsubscribed,19,9,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e18f6e512d0c20b17aa0b37b45f5290a,subscribed,30,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
42d85f3ea803e86f1e58335399e97008,subscribed,28,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
02323cedc8cf4ee5123701905855ef2a,subscribed,27,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
c8d2de01e0dfafabd7c963c443230c3d,subscribed,30,2,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
00d5aa7e23f14a80a7612ff869c00cdb,subscribed,53,9,0,0,0,0,NULL,Non-Donor,Other,SingleDonor,NULL,NULL
23e493ffd9ee1c1c198af7763b9197d8,subscribed,51,7,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
f156e98aba433f826097b0e502fc0f6b,subscribed,51,43,3,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
bc75e8028163dd40d3e0ce184967b583,subscribed,50,100,3,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
37c7ca23cfc5fd7bf92801bf4e290c41,subscribed,49,39,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
16e8cfff0df83403b29b816459dcff21,subscribed,46,28,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
6b832f4f49875a0fefc256109fe40a5d,subscribed,44,216,7,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
9f98a4e2cdcc9a53ae2c99b424bc5624,subscribed,42,158,3,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
09dc6c9e134d3ecece70e94eef361f57,subscribed,40,130,1,0,0,0,NULL,Non-Donor,Other,SingleDonor,NULL,Organization
d9c96789fd73dffe0c5d0fb876497bac,subscribed,41,0,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
36e4315bf6fc3737b8e6f308f3cbb26d,subscribed,42,4,28,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
bc07ab4e98e0c01fc7828d7bb7a101b2,subscribed,38,42,55,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
246f59bc411d3a1e90cece9fa216b299,subscribed,39,137,8,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
66e139a007f5261454bce09268d4361d,subscribed,31,53,3,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
cecfd7c68975a727bfab32b0d3f3ae79,subscribed,32,6,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
7f7d537acbf9672eb3d2130f2f607b5c,subscribed,30,36,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
07a99352b0a3c9d0a49224a87d0d5ca2,subscribed,30,21,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
57d60b01e24e60272e28cb8cdddb9da6,subscribed,29,108,12,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
4a1580cfaf4d3917adc6fe3498aedaf1,subscribed,29,7,1,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
524cb4a3ab74fcd8ad3c36f6e3b4106c,subscribed,26,35,0,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
9368f44170e8df9a6d11c4b182f7f5d4,subscribed,26,34,4,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
5bef6d50d282a80ef6bfef924b247626,subscribed,27,40,6,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
ad464fc26bf64bc1d954803779bd1f5b,subscribed,25,37,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
f4e3c51afd571709a6d1577f2b51ac7f,subscribed,24,50,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
8f125e5c903095a3b7807a41b1dc956a,subscribed,21,59,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
e9e1b3dabe9607d7cf5836a260031dc9,subscribed,21,63,2,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
8bc25ede54cc01f3c3e3a6cbd86040bf,subscribed,23,2,22,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
cebb263ac256fa607f32b91f837408ef,subscribed,20,14,4,0,0,0,NULL,Non-Donor,NULL,NULL,NULL,NULL
